id,authorized_flag,purchase_date,card_id,merchant_id,item_category,purchase_amount,signature_provided,product_title,first_active_month_parsed,reward_program,cardholder_fico_score,cardholder_age,merchant_category_id,merchant_subsector,merchant_latitude,merchant_longitude
9249,1,2017-01-22,C_ID_8c21028b6b,M_ID_a2b1264396,D,120.580002,0,"Green Mountain Coffee Colombian Fair Trade Select Travel Mug, Vue Cup Portion Pack for Keurig Vue Brewing Systems",2016-11-01T00:00:00.000Z,travel,431,83,278,restaurant/dining,44.166,-91.335
9935,1,2017-01-24,C_ID_25756ed081,M_ID_a2c60ccdb1,B,292.119995,0,,2013-05-01T00:00:00.000Z,cash_back,598,31,419,biotechnology,46.992,-112.79
5271,1,2017-01-13,C_ID_255ce53ce1,M_ID_a2fa52d3a9,D,34.2400017,0,Freshware 8-cavity Tropical Chocolate/ Candy/ Clay Silicone Mold,2016-08-01T00:00:00.000Z,dining_entertainment,333,19,705,groceries,37.72,-120.112
7847,1,2017-01-19,C_ID_37e31709cf,M_ID_a2b64bbae2,D,33.4399986,1,,2017-01-01T00:00:00.000Z,cash_back,607,72,108,gas,46.532,-96.822
10963,1,2017-01-27,C_ID_009f2fe840,M_ID_a2cc21241b,D,12.2399998,0,,2016-04-01T00:00:00.000Z,cash_back,697,25,198,insurance,42.784,-120.061
2152,1,2017-01-04,C_ID_ca865f49f6,M_ID_a2cc21241b,A,31.8999996,1,,2016-11-01T00:00:00.000Z,cash_back,438,45,198,insurance,42.784,-120.061
10809,1,2017-01-26,C_ID_295355763a,M_ID_a2dbd832d9,B,180.130005,1,,2016-12-01T00:00:00.000Z,travel,450,95,343,internet,32.974,-98.878
8738,1,2017-01-21,C_ID_cb54d0e9b4,M_ID_a2dbd832d9,A,179.619995,1,,2016-01-01T00:00:00.000Z,cash_back,782,66,343,internet,32.974,-98.878
12221,1,2017-01-30,C_ID_5c2d1b57e9,M_ID_a2de128bfe,D,117.790001,1,,2016-12-01T00:00:00.000Z,cash_back,809,38,195,gas,42.323,-73.401
4108,1,2017-01-10,C_ID_5c2d1b57e9,M_ID_a2de128bfe,A,16.6700001,0,,2016-12-01T00:00:00.000Z,cash_back,809,38,195,gas,42.323,-73.401
11133,1,2017-01-27,C_ID_abaffa067d,M_ID_a2de128bfe,D,18.0799999,1,,2016-09-01T00:00:00.000Z,cash_back,413,36,195,gas,42.323,-73.401
12608,1,2017-01-31,C_ID_34f38d2381,M_ID_a2f043b722,D,20.6100006,0,,2016-04-01T00:00:00.000Z,travel,604,19,683,gas,42.207,-104.191
6498,1,2017-01-16,C_ID_f4143f1e5b,M_ID_a2f552ccbc,C,15.1400003,0,,2016-11-01T00:00:00.000Z,travel,839,70,661,internet,31.508,-87.783
7649,1,2017-01-19,C_ID_f4143f1e5b,M_ID_a2f552ccbc,A,48.2000008,0,,2016-11-01T00:00:00.000Z,travel,839,70,661,internet,31.508,-87.783
1594,1,2017-01-03,C_ID_8c545dfeed,M_ID_a2ff1043c1,A,18.3500004,0,,2016-11-01T00:00:00.000Z,cash_back,490,31,661,internet,43.793,-110.167
3867,1,2017-01-09,C_ID_72053c3d86,M_ID_a309188191,A,371.380005,1,Welcome Baby Girl Walmart eGift Card,2016-02-01T00:00:00.000Z,cash_back,688,95,130,luxury goods,46.18,-84.337
2481,1,2017-01-05,C_ID_94d4d0f2c4,M_ID_a3073d00bc,C,115.860001,0,,2016-11-01T00:00:00.000Z,cash_back,773,29,683,gas,36.717,-87.993
8553,1,2017-01-21,C_ID_c089284f6a,M_ID_a30d553adf,D,1296.22998,1,,2015-12-01T00:00:00.000Z,cash_back,589,34,796,insurance,29.651,-100.684
3599,1,2017-01-08,C_ID_524d2fcc22,M_ID_a30d553adf,D,1008.69,0,,2015-11-01T00:00:00.000Z,travel,559,56,796,insurance,29.651,-100.684
3474,1,2017-01-08,C_ID_524d2fcc22,M_ID_a30d553adf,B,12.8100004,0,,2015-11-01T00:00:00.000Z,travel,559,56,796,insurance,29.651,-100.684
3084,1,2017-01-07,C_ID_524d2fcc22,M_ID_a30d553adf,A,17.3899994,0,,2015-11-01T00:00:00.000Z,travel,559,56,796,insurance,29.651,-100.684
10028,1,2017-01-24,C_ID_77eaf4ae78,M_ID_a30d553adf,B,531.849976,1,,2017-01-01T00:00:00.000Z,dining_entertainment,755,32,796,insurance,29.651,-100.684
9631,1,2017-01-23,C_ID_e841de980c,M_ID_a30d553adf,A,10.3299999,0,,2016-12-01T00:00:00.000Z,cash_back,375,53,796,insurance,29.651,-100.684
4729,1,2017-01-11,C_ID_524d2fcc22,M_ID_a30d553adf,A,10.3299999,0,,2015-11-01T00:00:00.000Z,travel,559,56,796,insurance,29.651,-100.684
10394,1,2017-01-25,C_ID_6e0ed32707,M_ID_a30d553adf,C,23.0,1,,2016-12-01T00:00:00.000Z,dining_entertainment,605,38,796,insurance,29.651,-100.684
9132,1,2017-01-22,C_ID_253131b7e0,M_ID_a30d553adf,C,888.900024,0,,2017-01-01T00:00:00.000Z,cash_back,552,52,796,insurance,29.651,-100.684
1455,1,2017-01-03,C_ID_ad3a162e45,M_ID_a30d553adf,A,8.72000027,0,,2016-05-01T00:00:00.000Z,cash_back,799,19,796,insurance,29.651,-100.684
8897,1,2017-01-21,C_ID_e0034c1716,M_ID_a30d553adf,B,904.51001,1,,2016-11-01T00:00:00.000Z,cash_back,817,36,796,insurance,29.651,-100.684
1820,1,2017-01-04,C_ID_1b3d907968,M_ID_a30d553adf,C,990.080017,0,,2016-12-01T00:00:00.000Z,dining_entertainment,334,29,796,insurance,29.651,-100.684
7035,1,2017-01-17,C_ID_b0bb2caf8b,M_ID_a30d553adf,B,11.9300003,0,,2013-05-01T00:00:00.000Z,cash_back,398,32,796,insurance,29.651,-100.684
7338,0,2017-01-18,C_ID_5e6d48ac39,M_ID_a30d553adf,A,16.75,0,,2016-12-01T00:00:00.000Z,cash_back,472,38,796,insurance,29.651,-100.684
11538,1,2017-01-28,C_ID_6e0ed32707,M_ID_a30d553adf,A,479.880005,0,,2016-12-01T00:00:00.000Z,dining_entertainment,605,38,796,insurance,29.651,-100.684
3284,1,2017-01-07,C_ID_7d515b81f8,M_ID_a30d553adf,B,1182.78003,0,,2016-02-01T00:00:00.000Z,travel,715,63,796,insurance,29.651,-100.684
9621,1,2017-01-23,C_ID_c089284f6a,M_ID_a30d553adf,B,749.070007,0,,2015-12-01T00:00:00.000Z,cash_back,589,34,796,insurance,29.651,-100.684
2706,0,2017-01-06,C_ID_23039b12a3,M_ID_a330c9e9f4,B,71.25,0,,2016-03-01T00:00:00.000Z,cash_back,759,33,560,gas,40.333,-101.678
11908,1,2017-01-28,C_ID_47d2295a52,M_ID_a32c8630c9,A,242.0,1,"Philips Bluetooth Wireless Portable Speaker with NFC, BT3500B/37",2014-07-01T00:00:00.000Z,cash_back,478,42,357,consumer electronics,43.512,-114.071
7556,1,2017-01-18,C_ID_4beaeaab6b,M_ID_a3359515d0,A,18.3500004,0,Lekue Round Chocolate Mold,2016-06-01T00:00:00.000Z,dining_entertainment,733,29,705,groceries,32.856,-80.434
7426,1,2017-01-18,C_ID_e0034c1716,M_ID_a3364860d1,D,1157.43994,0,,2016-11-01T00:00:00.000Z,cash_back,817,36,278,semiconductors,46.558,-115.719
10604,1,2017-01-26,C_ID_3bd015cfa0,M_ID_a33bf68b7d,B,324.390015,0,,2016-01-01T00:00:00.000Z,cash_back,624,57,248,internet,37.435,-118.368
12537,1,2017-01-30,C_ID_86c75c5b9e,M_ID_a347196cc7,D,82.5400009,0,The Hobbit: Desolation of Smaug Extended Edition Blu-ray Discs   FREE SHIPPING!!,2017-01-01T00:00:00.000Z,cash_back,783,43,307,entertainment,47.025,-100.129
5563,1,2017-01-13,C_ID_7d3c1c7065,M_ID_a354b9c232,D,31.1900005,0,GUCCI GUILTY INTENSE UNBOX 1.7/1.6 OZ EDP SPRAY FOR WOMEN BY GUCCI,2014-06-01T00:00:00.000Z,dining_entertainment,740,42,457,luxury goods,35.437,-97.611
11378,1,2017-01-27,C_ID_4b7a8c18f0,M_ID_a35e77d6d0,C,20.5200005,0,,2016-12-01T00:00:00.000Z,dining_entertainment,393,26,343,internet,43.661,-76.7
5394,1,2017-01-13,C_ID_36ef9d8b55,M_ID_a361267530,D,130.690002,0,,2015-08-01T00:00:00.000Z,cash_back,430,20,343,internet,37.759,-121.901
1287,1,2017-01-02,C_ID_0dfe43ba74,M_ID_a37be0a05e,B,21.5599995,0,,2016-07-01T00:00:00.000Z,travel,486,62,171,gas,47.997,-123.703
6124,1,2017-01-14,C_ID_a795d253a2,M_ID_a37be0a05e,A,24.7700005,0,,2017-01-01T00:00:00.000Z,cash_back,355,59,171,gas,47.997,-123.703
6079,1,2017-01-14,C_ID_a795d253a2,M_ID_a37be0a05e,D,34.4000015,0,,2017-01-01T00:00:00.000Z,cash_back,355,59,171,gas,47.997,-123.703
1345,0,2017-01-02,C_ID_9729d79854,M_ID_a3cd2b2e62,D,276.730011,0,,2016-11-01T00:00:00.000Z,dining_entertainment,507,31,171,gas,38.164,-105.287
11830,1,2017-01-28,C_ID_609315db1c,M_ID_a3cd2b2e62,D,42.8199997,1,,2016-02-01T00:00:00.000Z,cash_back,469,69,171,gas,38.164,-105.287
6205,1,2017-01-15,C_ID_2d8a3524bd,M_ID_a3cd2b2e62,D,162.789993,0,,2017-01-01T00:00:00.000Z,cash_back,669,63,171,gas,38.164,-105.287
1347,1,2017-01-02,C_ID_9729d79854,M_ID_a3cd2b2e62,A,276.730011,0,,2016-11-01T00:00:00.000Z,dining_entertainment,507,31,171,gas,38.164,-105.287
7693,1,2017-01-19,C_ID_85379ef84c,M_ID_a3cd2b2e62,B,34.4000015,0,,2016-02-01T00:00:00.000Z,dining_entertainment,420,19,171,gas,38.164,-105.287
9546,1,2017-01-23,C_ID_534a96e53d,M_ID_a391aee402,C,52.9500008,1,"South Shore SoHo King Platform Bed with Molding, Chocolate",2016-08-01T00:00:00.000Z,travel,817,69,705,groceries,42.456,-119.163
5841,1,2017-01-14,C_ID_887f46a760,M_ID_a39227dc6a,C,42.2599983,1,,2015-09-01T00:00:00.000Z,dining_entertainment,654,31,506,advertising services,46.474,-95.444
6272,1,2017-01-15,C_ID_680b420097,M_ID_a394011528,D,50.4500008,0,2 For $45 Favorites Value Game Bundle (PS4),2016-11-01T00:00:00.000Z,cash_back,676,28,307,entertainment,38.586,-81.149
5223,1,2017-01-12,C_ID_16f1903ac3,M_ID_a3cd2b2e62,B,18.3500004,0,,2016-05-01T00:00:00.000Z,travel,649,22,171,gas,38.164,-105.287
8902,1,2017-01-21,C_ID_b25f65dd48,M_ID_a396df420a,B,45.5999985,0,,2016-08-01T00:00:00.000Z,cash_back,424,97,683,gas,43.147,-101.606
12133,1,2017-01-29,C_ID_51669d0673,M_ID_a3cd2b2e62,C,60.0800018,0,,2016-10-01T00:00:00.000Z,travel,413,46,171,gas,38.164,-105.287
12632,1,2017-01-31,C_ID_8ac9908c55,M_ID_a39e6f1119,C,114.639999,0,,2014-04-01T00:00:00.000Z,cash_back,440,28,332,news & journalism,45.31,-101.725
2468,1,2017-01-05,C_ID_ad9acd4831,M_ID_a3cd2b2e62,D,18.3500004,1,,2016-04-01T00:00:00.000Z,cash_back,819,49,171,gas,38.164,-105.287
1075,0,2017-01-01,C_ID_5d48b4b58a,M_ID_a3cd2b2e62,C,69.7099991,0,,2016-09-01T00:00:00.000Z,cash_back,395,40,171,gas,38.164,-105.287
8003,1,2017-01-19,C_ID_0a39070d69,M_ID_a3b782ba65,A,493.040009,0,"Case Logic 13 MacBook Sleeve""",2016-11-01T00:00:00.000Z,cash_back,366,27,276,consumer electronics,39.648,-99.162
3794,1,2017-01-09,C_ID_214cdf9f9c,M_ID_a3b782ba65,D,40.0200005,0,Hayward Pool Cleaning & Maintenance TigerShark Quick Clean Robotic Pool Cleaner in Grey with 55 ft. Cord RC9990GR,2016-09-01T00:00:00.000Z,travel,668,24,276,consumer electronics,39.648,-99.162
3667,1,2017-01-08,C_ID_1c892bea1d,M_ID_a3b782ba65,D,290.230011,0,Speck - Candyshell Amped Case For Apple Iphone 5 And 5s - Raspberry Pink/shocking Pink,2016-12-01T00:00:00.000Z,cash_back,356,34,276,consumer electronics,39.648,-99.162
7064,1,2017-01-17,C_ID_9f27bdf4fb,M_ID_a3cd2b2e62,D,170.809998,0,,2016-06-01T00:00:00.000Z,cash_back,422,83,171,gas,38.164,-105.287
4366,1,2017-01-10,C_ID_e8328f4f87,M_ID_a3c8aace95,D,72.9199982,0,KitchenAid Artisan 5-qt. Stand Mixer - BRAND NEW - Model no. KSM150PS Many Color,2016-11-01T00:00:00.000Z,travel,832,28,278,restaurant/dining,35.785,-113.672
2483,1,2017-01-05,C_ID_a33e0525de,M_ID_a3cff71cca,A,3.8900001,0,Audio-Technica ATH-CHX7 SonicFuel Hybrid Earbud Headphones,2016-12-01T00:00:00.000Z,travel,640,40,531,consumer electronics,45.271,-106.551
7480,0,2017-01-18,C_ID_cae78cc6df,M_ID_a3cff71cca,D,233.550003,1,Rival 10 cup Rice Cooker - THE HOLMES GROUP INC.,2016-05-01T00:00:00.000Z,cash_back,639,39,531,consumer electronics,45.271,-106.551
10404,1,2017-01-25,C_ID_a33e0525de,M_ID_a3cff71cca,C,60.0900002,0,Samsung - Protective Cover+ Case for Samsung Galaxy Note II Mobile Phones - White,2016-12-01T00:00:00.000Z,travel,640,40,531,consumer electronics,45.271,-106.551
10340,1,2017-01-25,C_ID_27dd1e6ded,M_ID_a3d8625b6f,A,609.169983,0,,2014-07-01T00:00:00.000Z,dining_entertainment,467,45,198,insurance,48.244,-122.463
4948,1,2017-01-12,C_ID_2639782fc4,M_ID_a3d8625b6f,D,279.940002,0,,2016-11-01T00:00:00.000Z,dining_entertainment,736,33,198,insurance,48.244,-122.463
10091,1,2017-01-24,C_ID_a4d3b9a5ca,M_ID_a3db864f74,A,156.690002,0,Ultimate Survival Technologies Mobile Light & Charger Set,2015-07-01T00:00:00.000Z,cash_back,849,49,889,consumer electronics,37.323,-102.422
3655,1,2017-01-08,C_ID_a4d3b9a5ca,M_ID_a3db864f74,A,103.150002,0,Microsoft Wireless Mobile Mouse 1850 - mouse,2015-07-01T00:00:00.000Z,cash_back,849,49,889,consumer electronics,37.323,-102.422
3331,1,2017-01-07,C_ID_a4d3b9a5ca,M_ID_a3db864f74,D,118.050003,0,GO POWER GPSF5 5 Watts Solar Battery Trickle Charger,2015-07-01T00:00:00.000Z,cash_back,849,49,889,consumer electronics,37.323,-102.422
6463,1,2017-01-15,C_ID_bdde4134da,M_ID_a423999096,D,146.740005,0,,2016-12-01T00:00:00.000Z,travel,744,20,171,gas,44.003,-112.08
4322,0,2017-01-10,C_ID_0dc8e10c5c,M_ID_a3eb343142,D,154.759995,0,WeSC Mens Pax Leather Wallet - Black,2016-06-01T00:00:00.000Z,dining_entertainment,507,35,130,luxury goods,38.779,-95.61
10955,1,2017-01-27,C_ID_61dc447ad3,M_ID_a3f84552ad,D,505.859985,1,,2016-06-01T00:00:00.000Z,dining_entertainment,356,67,769,flights,46.661,-67.868
11392,1,2017-01-27,C_ID_b7046efda9,M_ID_a3f3d348ca,C,63.2900009,0,DREAMGEAR DREAMGEAR DGWIIU-4322 Nintendo Wii U(R) Broadcaster Headset,2016-12-01T00:00:00.000Z,dining_entertainment,832,38,290,entertainment,33.277,-103.674
4295,1,2017-01-10,C_ID_b828d43cfa,M_ID_a3f3d348ca,B,58.4700012,0,Brett Favre Green Bay Packers NFL Hand Signed Authentic Style Home Green Football Jersey,2016-12-01T00:00:00.000Z,dining_entertainment,429,30,290,entertainment,33.277,-103.674
3525,1,2017-01-08,C_ID_b7046efda9,M_ID_a3f3d348ca,A,50.4500008,0,FILM SCORE - RALPH REICHTS (WRECK-IT RALPH),2016-12-01T00:00:00.000Z,dining_entertainment,832,38,290,entertainment,33.277,-103.674
10699,1,2017-01-26,C_ID_cc4098b2b9,M_ID_a40370ac89,A,9.93000031,0,Yankee Candle BLACK COCONUT Large Jar 22 oz.  BRAND NEW  PRIORITY SHIPPING !!!!!,2016-09-01T00:00:00.000Z,cash_back,580,47,367,carpentry,35.728,-91.733
7048,1,2017-01-17,C_ID_80a7ac7ca3,M_ID_a407e99dd1,B,376.570007,1,"Revlon ColorStay Gel Envy Longwear Nail Enamel, 400, 0.4 fl oz",2017-01-01T00:00:00.000Z,cash_back,756,88,222,beauty & personal care,45.367,-109.913
10072,1,2017-01-24,C_ID_fc061d5306,M_ID_a40f1b48cc,D,162.979996,1,,2016-04-01T00:00:00.000Z,cash_back,459,89,171,gas,44.103,-100.563
2123,1,2017-01-04,C_ID_c0b27996ec,M_ID_a40f1b48cc,B,38.0299988,0,,2015-12-01T00:00:00.000Z,cash_back,731,21,171,gas,44.103,-100.563
4446,1,2017-01-10,C_ID_4bdcd5db92,M_ID_a412361062,A,34.4000015,0,Fifa 15: Legacy Edition - Ps Vita,2014-05-01T00:00:00.000Z,cash_back,735,23,307,entertainment,45.349,-107.599
3047,1,2017-01-07,C_ID_5a25852405,M_ID_a4172650e0,A,89.1900024,0,,2016-05-01T00:00:00.000Z,cash_back,386,83,580,internet,37.229,-88.312
12887,1,2017-01-31,C_ID_529353c110,M_ID_a419a9fea6,C,101.419998,0,Native Eyewear Patroller Polarized Sunglasses,2016-11-01T00:00:00.000Z,cash_back,503,23,130,luxury goods,34.008,-90.339
8871,1,2017-01-21,C_ID_1c4270e672,M_ID_a420337174,B,50.3699989,0,Safavieh Indoor/ Outdoor Kaii Chocolate/ Natural Rug (4' x 5'7),2015-10-01T00:00:00.000Z,cash_back,641,30,705,groceries,30.178,-93.385
10159,1,2017-01-25,C_ID_0a4d992fe5,M_ID_a420337174,D,18.3500004,0,Lorann Oils L55-31 Sweet Shoppe Candy Molds,2014-06-01T00:00:00.000Z,cash_back,631,34,705,groceries,30.178,-93.385
8412,1,2017-01-20,C_ID_6979afd637,M_ID_a429684d4d,B,71.6500015,0,2 LOT SHABBY HANGING CHIC CRYSTAL CHANDELIER CANDLE HOLDERS WEDDING CENTERPIECE,2016-12-01T00:00:00.000Z,cash_back,573,70,457,luxury goods,35.497,-112.266
7391,1,2017-01-18,C_ID_183ea708f9,M_ID_a42d504d8b,A,403.910004,0,,2016-03-01T00:00:00.000Z,dining_entertainment,428,20,472,financial services,43.665,-89.186
4250,1,2017-01-10,C_ID_cc2ab42528,M_ID_a42fe41a85,D,12.2200003,1,,2015-02-01T00:00:00.000Z,cash_back,495,72,195,gas,35.563,-76.602
2915,1,2017-01-06,C_ID_1c8b5959b0,M_ID_a42fe41a85,C,33.5499992,0,,2016-09-01T00:00:00.000Z,cash_back,686,35,195,gas,35.563,-76.602
2656,1,2017-01-06,C_ID_274301a641,M_ID_a42fe41a85,D,157.360001,0,,2014-12-01T00:00:00.000Z,cash_back,444,45,195,gas,35.563,-76.602
1590,1,2017-01-03,C_ID_6b47314044,M_ID_a42ce9b2cf,B,35.6800003,0,,2016-11-01T00:00:00.000Z,travel,590,47,171,gas,45.752,-90.859
12845,1,2017-01-31,C_ID_3a425b4ffd,M_ID_a4302e5471,B,84.1500015,1,ELECTRIC Detroit XL Polarized Sunglasses,2016-02-01T00:00:00.000Z,dining_entertainment,454,51,130,luxury goods,43.294,-102.605
8684,1,2017-01-21,C_ID_801404c639,M_ID_a4358d9e50,D,42.7400017,0,,2016-10-01T00:00:00.000Z,cash_back,318,80,683,gas,26.43,-81.564
6809,1,2017-01-16,C_ID_70d39229e8,M_ID_a43d257758,B,36.9599991,0,Macally Hard - Shell Case With Stand For iPhone 5C,2015-04-01T00:00:00.000Z,cash_back,818,64,63,consumer electronics,45.134,-69.383
12137,1,2017-01-29,C_ID_d210329197,M_ID_a474249a2d,C,202.119995,0,Wreck-It Ralph Tote - Customizable,2016-08-01T00:00:00.000Z,cash_back,819,20,307,entertainment,36.871,-114.131
12881,1,2017-01-31,C_ID_ae45d25620,M_ID_a482c37465,A,15.1400003,0,,2016-07-01T00:00:00.000Z,cash_back,847,20,560,gas,35.615,-104.051
7046,1,2017-01-17,C_ID_d093ef68f9,M_ID_a45feda0b5,B,47.7200012,0,KitchenAid Artisan Design Series 5qt. Stand Mixer Red,2013-01-01T00:00:00.000Z,cash_back,313,90,278,restaurant/dining,39.917,-118.496
12942,1,2017-01-31,C_ID_5c17ca77f6,M_ID_a482c37465,A,15.1400003,0,,2015-09-01T00:00:00.000Z,dining_entertainment,370,35,560,gas,35.615,-104.051
11682,1,2017-01-28,C_ID_e604355687,M_ID_a46a6fcad4,C,126.980003,1,,2015-01-01T00:00:00.000Z,cash_back,644,93,248,internet,32.732,-85.895
12810,1,2017-01-31,C_ID_3b6a04a160,M_ID_a47139e47d,D,51.9700012,1,,2016-12-01T00:00:00.000Z,cash_back,502,31,195,gas,38.76,-119.819
2621,1,2017-01-06,C_ID_0e44ff1d5a,M_ID_a497de8e6e,A,18.3500004,1,,2016-12-01T00:00:00.000Z,travel,671,19,119,insurance,41.874,-102.189
4674,1,2017-01-11,C_ID_234b66ea5e,M_ID_a497de8e6e,D,1017.22998,0,,2016-12-01T00:00:00.000Z,cash_back,420,44,119,insurance,41.874,-102.189
2151,1,2017-01-04,C_ID_3ce5d81a5b,M_ID_a47b2b04f4,A,50.4300003,0,Insten Retractable Micro USB Car Charger for Smarphone Cell Mobile Phone Universal Samsung HTC LG Blackberry Motorola,2016-12-01T00:00:00.000Z,dining_entertainment,676,55,834,consumer electronics,38.694,-92.073
4316,0,2017-01-10,C_ID_486feefd90,M_ID_a48bb70e17,B,62.2099991,0,Small Round Bluetooth Speaker - Purple,2016-09-01T00:00:00.000Z,cash_back,577,32,417,consumer electronics,41.746,-72.547
6455,1,2017-01-15,C_ID_8b45ee4df3,M_ID_a497de8e6e,A,42.4199982,0,,2017-01-01T00:00:00.000Z,travel,530,25,119,insurance,41.874,-102.189
5055,1,2017-01-12,C_ID_2733523253,M_ID_a497de8e6e,C,782.130005,0,,2016-07-01T00:00:00.000Z,cash_back,737,56,119,insurance,41.874,-102.189
11648,1,2017-01-28,C_ID_23bd475e1c,M_ID_a4a64a62cf,A,27.2900009,0,,2016-06-01T00:00:00.000Z,cash_back,433,42,683,gas,40.45,-98.672
3148,0,2017-01-07,C_ID_e79f7c4e68,M_ID_a4a85d7573,D,68.1800003,0,,2016-12-01T00:00:00.000Z,cash_back,715,27,198,insurance,34.67,-115.419
12292,1,2017-01-30,C_ID_88da3c3577,M_ID_a4cdc8016f,D,64.6999969,1,Speck Cell Phone Case for iPhone 5/5S with Card Slot - Purple (SPK-A0719),2017-01-01T00:00:00.000Z,cash_back,523,37,432,consumer electronics,41.507,-114.72
3569,0,2017-01-08,C_ID_338302065c,M_ID_a4d9db5fc6,A,67.3000031,1,Varaluz Madison 4-light Hammered Ore Chandelier,2016-12-01T00:00:00.000Z,cash_back,831,51,457,luxury goods,35.727,-103.162
2456,1,2017-01-05,C_ID_db2b930d5a,M_ID_a50b1cad27,B,766.840027,1,"Mainstays Quilt Collection, Shooting Star",2016-07-01T00:00:00.000Z,cash_back,827,18,373,hotel,43.386,-104.98
10876,1,2017-01-26,C_ID_8a73526520,M_ID_a4f953ba58,D,41.6699982,1,,2016-05-01T00:00:00.000Z,cash_back,409,47,360,gas,28.5,-98.295
7982,1,2017-01-19,C_ID_4c74821e9e,M_ID_a6359b0266,A,32.0999985,0,,2016-03-01T00:00:00.000Z,cash_back,738,72,195,gas,31.239,-98.41
11552,0,2017-01-28,C_ID_af399826fd,M_ID_a510df0e54,A,996.76001,0,,2015-08-01T00:00:00.000Z,dining_entertainment,337,30,796,insurance,36.81,-97.854
11119,1,2017-01-27,C_ID_48244b6b48,M_ID_a514e71e61,C,87.1999969,0,,2015-11-01T00:00:00.000Z,travel,401,36,506,advertising services,45.437,-115.949
11953,1,2017-01-29,C_ID_911d72815d,M_ID_a518bdbcef,C,66.3399963,0,"Ematic Bluetooth Speaker Kit - Mini USB Cable, Wall Charger, Car Charger, Cleaning Cloth, Carrying Pouch, Aux Cable & Au",2017-01-01T00:00:00.000Z,cash_back,353,34,369,consumer electronics,37.009,-97.865
8099,1,2017-01-20,C_ID_a6bbd3614f,M_ID_a52e023756,C,34.4000015,0,Auric Blends Natural Roll On Scented Perfume Oil - You Pick the Fragrance!,2016-12-01T00:00:00.000Z,cash_back,490,97,401,luxury goods,43.567,-75.441
8602,1,2017-01-21,C_ID_99bb7a24d5,M_ID_a52ed6df98,A,82.5400009,0,Sunbeam Microplush Heated Electric Throw Blanket Garnet,2016-05-01T00:00:00.000Z,cash_back,355,49,87,consumer electronics,46.213,-68.839
6720,1,2017-01-16,C_ID_07a39784ba,M_ID_a52ed6df98,D,23.7299995,0,QFX PBX-505100BT Portable Bat terry Powered Tailgate Bluetooth Speaker,2014-12-01T00:00:00.000Z,cash_back,796,52,87,consumer electronics,46.213,-68.839
2237,1,2017-01-05,C_ID_d3ab759b2e,M_ID_a54a95d3bf,A,387.299988,0,,2015-08-01T00:00:00.000Z,travel,524,31,360,gas,45.834,-100.352
1984,1,2017-01-04,C_ID_d3ab759b2e,M_ID_a54a95d3bf,B,387.299988,0,,2015-08-01T00:00:00.000Z,travel,524,31,360,gas,45.834,-100.352
7828,1,2017-01-19,C_ID_96b61adb61,M_ID_a57d09560c,B,69.7099991,0,"Hanging Style Laser/Ink Jet Badge Holder Kit, with Elastic Cord, 4 x 3, 50/Box",2014-10-01T00:00:00.000Z,travel,685,29,130,luxury goods,32.957,-80.69
3809,1,2017-01-09,C_ID_6589464cf1,M_ID_a5b19dbe73,A,66.5,0,,2016-08-01T00:00:00.000Z,cash_back,580,58,360,gas,40.796,-120.322
1646,1,2017-01-03,C_ID_c9a48bf3bf,M_ID_a57a9381cd,B,2831.62012,0,Cascade Bedspread Set,2015-12-01T00:00:00.000Z,cash_back,350,63,373,hotel,44.847,-123.123
10563,1,2017-01-26,C_ID_68fc23a314,M_ID_a5b7771b22,C,43.2299995,0,"In Character Costumes Boy's Duck Dynasty Uncle Si Costume, XXL (12-14), Brown, 1 ea",2017-01-01T00:00:00.000Z,cash_back,615,25,307,entertainment,41.486,-89.639
5593,1,2017-01-13,C_ID_4744276186,M_ID_a5b96ba9cf,C,87.6299973,0,"Neato Robotics Bot vac 70e Robot Vacuum, 945-0112",2016-08-01T00:00:00.000Z,cash_back,764,30,427,consumer electronics,34.638,-94.626
12101,1,2017-01-29,C_ID_3b4be347d6,M_ID_a5bd4a0587,C,284.320007,0,Accessory Power Professional Series GOgroove Audio OHM Earbud Headphones,2016-12-01T00:00:00.000Z,cash_back,665,61,884,consumer electronics,45.178,-114.898
8620,1,2017-01-21,C_ID_7448bd243f,M_ID_a5dfe2629a,A,140.800003,0,,2016-07-01T00:00:00.000Z,dining_entertainment,564,61,108,gas,45.939,-84.635
8630,1,2017-01-21,C_ID_f89b4582f0,M_ID_a5e1aee940,A,92.8099976,0,Nespresso Pixie Espresso Machine Bundle - Titan,2016-04-01T00:00:00.000Z,travel,699,22,278,restaurant/dining,40.136,-114.86
9847,1,2017-01-24,C_ID_7e77611510,M_ID_a5e1aee940,C,13.3800001,0,Pyrex 8-Piece Mixing Bowl Set with Colored Lids,2016-11-01T00:00:00.000Z,dining_entertainment,346,47,278,restaurant/dining,40.136,-114.86
9629,1,2017-01-23,C_ID_e01acc1fd9,M_ID_a5fb674be5,B,121.059998,0,Eastland Yarmouth Womens Size 9 Blue Moc Patent Leather Boat Shoes,2017-01-01T00:00:00.000Z,cash_back,354,24,409,retail apparel,45.698,-87.655
3310,1,2017-01-07,C_ID_eae6347268,M_ID_a5ffe3ee92,D,92.3000031,0,Matte Chocolate Brown Disposal Flange and Stopper,2017-01-01T00:00:00.000Z,cash_back,736,29,705,groceries,37.681,-82.505
